,員工滿意度,雇主評分,工作項目,每月工作時數,工作年資,工傷紀錄,在職中,近5年升遷,職務,薪資
9543,0.7,0.52,5,200,2,1,0,0,資訊科技,低
9544,0.55,0.87,3,241,4,0,0,0,資訊科技,低
9545,0.87,0.63,3,143,3,1,0,0,資訊科技,低
9546,0.97,0.6,3,169,2,1,0,0,產品管理,低
9547,0.56,0.99,4,270,2,0,0,0,產品管理,低
9548,0.99,0.81,4,246,3,1,0,0,產品管理,低
9549,0.57,0.66,4,151,2,0,0,0,產品管理,低
9550,1,0.84,3,227,3,0,0,0,資訊科技,低
9551,0.97,0.74,3,134,3,1,0,0,行銷,高
9552,0.81,0.54,4,155,4,0,0,0,財務會計,高
9553,0.76,0.48,5,173,3,0,0,0,財務會計,高
9554,0.95,0.55,5,134,3,0,0,0,資訊科技,中
9555,0.81,0.65,3,195,2,0,0,0,資訊科技,中
9556,0.8,0.65,3,264,4,0,0,0,經理,高
9557,0.72,0.57,3,203,2,1,0,0,行銷,中
9558,0.68,0.65,3,243,2,0,0,0,業務,中
9559,0.21,0.61,6,159,5,1,0,0,財務會計,中
9560,0.46,0.4,3,145,2,0,0,0,技術支援,中
9561,0.8,0.7,3,238,2,0,0,0,技術員,中
9562,0.57,0.64,4,151,2,0,0,0,經理,中
9563,0.58,0.57,5,205,2,0,0,0,行銷,高
9564,0.91,1,4,211,3,0,0,0,行銷,低
9565,0.63,0.67,5,169,2,0,0,0,行銷,中
9566,0.95,0.86,2,263,4,0,0,0,業務,中
9567,0.87,0.67,5,143,3,0,0,0,業務,中
9568,0.22,0.53,5,160,4,1,0,0,業務,中
9569,0.95,0.65,5,142,2,1,0,0,業務,低
9570,0.18,0.5,4,169,4,0,0,0,業務,低
9571,0.87,0.63,5,214,3,0,0,0,業務,低
9572,0.23,0.84,5,131,5,0,0,0,業務,低
9573,0.93,0.69,3,213,4,0,0,0,業務,低
9574,0.58,0.75,4,244,4,0,0,0,業務,低
9575,0.68,0.55,4,169,3,1,0,0,業務,低
9576,0.76,0.71,4,156,3,0,0,0,業務,低
9577,0.68,0.84,5,161,3,0,0,0,業務,低
9578,0.99,0.47,3,152,5,0,0,0,業務,低
9579,0.64,0.55,3,201,2,0,0,0,業務,低
9580,0.61,0.83,5,269,5,1,0,0,業務,低
9581,0.51,0.5,5,242,2,0,0,0,業務,低
9582,0.69,0.66,3,113,4,0,0,0,業務,低
9583,0.85,0.6,3,251,2,0,0,0,業務,低
9584,0.55,0.89,6,99,3,0,0,0,業務,低
9585,0.56,0.89,4,263,3,0,0,0,財務會計,低
9586,0.69,0.68,4,214,4,0,0,0,財務會計,低
9587,0.61,0.46,4,172,3,0,0,0,財務會計,低
9588,0.47,0.65,4,172,2,0,0,0,人力資源,低
9589,0.58,0.79,4,196,3,1,0,0,人力資源,低
9590,0.16,0.56,5,152,5,0,0,0,人力資源,中
9591,0.53,0.64,2,109,3,0,0,0,人力資源,中
9592,0.82,0.82,5,193,4,0,0,0,技術員,中
9593,0.68,0.61,4,227,3,0,0,0,技術員,中
9594,0.6,0.72,3,181,2,0,0,0,技術員,中
9595,0.93,0.44,5,190,5,0,0,0,技術員,中
9596,0.58,0.49,2,107,3,0,0,0,技術員,中
9597,0.61,0.96,4,161,3,1,0,0,技術員,中
9598,0.74,0.71,4,243,3,0,0,0,技術員,中
9599,0.88,0.91,3,157,2,0,0,0,技術員,中
9600,0.94,0.8,6,147,3,0,0,0,技術員,中
9601,0.44,0.46,3,121,3,0,0,0,技術員,中
9602,0.73,0.52,3,274,2,0,0,0,技術員,高
9603,0.9,0.68,4,204,4,1,0,0,技術支援,低
9604,0.97,0.49,3,199,2,0,0,0,技術支援,中
9605,0.86,0.96,5,246,3,0,0,0,技術支援,中
9606,0.81,0.98,3,141,3,0,0,0,技術支援,中
9607,0.24,0.76,6,213,4,0,0,0,技術支援,中
9608,0.92,0.97,4,199,3,0,0,0,技術支援,低
9609,0.34,0.62,2,257,6,1,0,0,技術支援,低
9610,0.95,0.53,4,143,3,0,0,0,技術支援,低
9611,0.94,0.81,3,150,2,0,0,0,技術支援,低
9612,0.54,0.82,3,284,2,1,0,0,技術支援,低
9613,0.87,0.57,3,149,3,0,0,0,技術支援,低
9614,0.54,0.74,4,160,6,0,0,0,技術員,低
9615,0.75,0.49,4,208,4,0,0,0,技術員,低
9616,0.88,1,3,248,3,0,0,0,技術員,中
9617,0.78,0.86,3,210,3,0,0,0,經理,中
9618,0.88,0.71,5,219,2,0,0,0,資訊科技,中
9619,0.51,0.94,4,155,3,0,0,0,資訊科技,中
9620,0.31,0.7,4,182,3,0,0,0,資訊科技,中
9621,0.22,1,6,244,3,0,0,0,資訊科技,中
9622,0.56,0.83,5,157,3,0,0,0,資訊科技,中
9623,0.38,0.63,2,182,2,0,0,0,產品管理,中
9624,0.56,0.47,5,185,4,0,0,0,產品管理,中
9625,0.55,0.9,4,206,3,0,0,0,產品管理,中
9626,0.74,0.99,4,156,3,0,0,0,產品管理,中
9627,0.64,0.92,5,211,2,1,0,0,資訊科技,中
9628,0.69,0.91,6,247,6,0,0,0,研發,中
9629,0.99,0.54,3,247,3,0,0,0,研發,中
9630,0.66,0.75,4,235,3,0,0,0,研發,中
9631,0.79,0.93,5,169,3,0,0,0,研發,中
9632,0.92,0.54,3,246,3,0,0,0,研發,中
9633,0.84,0.49,3,172,4,0,0,0,研發,中
9634,0.31,0.59,4,218,5,0,0,0,行銷,中
9635,0.34,0.52,6,265,6,0,0,0,業務,中
9636,0.88,0.96,5,173,4,0,0,0,財務會計,中
9637,0.8,0.84,3,195,3,0,0,0,技術支援,中
9638,0.75,0.92,3,160,3,1,0,0,技術員,中
9639,0.71,0.7,4,237,4,0,0,0,經理,中
9640,0.66,0.49,3,206,2,0,0,0,行銷,中
9641,0.54,0.72,6,222,5,0,0,0,行銷,高
9642,0.47,0.4,3,113,3,0,0,0,行銷,高
9643,0.87,0.79,3,244,3,0,0,0,業務,高
9644,0.9,0.52,3,162,2,0,0,0,業務,高
9645,0.51,0.63,3,234,2,0,0,0,業務,高
9646,0.62,0.71,4,168,2,0,0,0,業務,高
9647,0.47,0.43,3,120,3,0,0,0,業務,高
9648,0.59,0.94,5,274,2,0,0,0,業務,高
9649,0.87,0.62,4,202,3,0,0,0,業務,高
9650,0.59,0.97,3,209,3,0,0,0,業務,高
9651,0.87,0.71,6,224,6,0,0,0,業務,高
9652,0.89,0.93,3,168,2,0,0,0,業務,高
9653,0.73,0.68,4,227,3,0,0,0,業務,低
9654,0.79,0.98,3,217,3,0,0,0,業務,低
9655,0.8,0.74,2,205,3,1,0,0,業務,低
9656,0.73,0.89,5,223,3,0,0,0,業務,低
9657,0.96,0.9,3,175,3,1,0,0,業務,低
9658,0.66,0.96,3,175,2,0,0,0,業務,低
9659,0.53,0.97,4,254,3,0,0,0,業務,低
9660,0.86,0.56,5,215,2,0,0,0,業務,低
9661,0.92,0.86,3,166,4,0,0,0,業務,低
9662,0.31,0.95,5,205,3,0,0,0,財務會計,低
9663,0.69,0.73,4,233,2,0,0,0,財務會計,低
9664,0.7,0.83,3,189,3,0,0,0,財務會計,低
9665,0.63,0.74,4,202,3,0,0,0,人力資源,低
9666,0.24,0.53,6,165,5,0,0,0,人力資源,低
9667,0.13,0.94,4,213,5,1,0,0,人力資源,低
9668,0.47,0.41,2,140,3,0,0,0,人力資源,中
9669,0.53,0.58,4,251,2,0,0,0,技術員,中
9670,0.96,0.96,5,243,3,0,0,0,技術員,中
9671,0.92,0.88,4,111,4,0,0,0,技術員,中
9672,0.56,0.59,3,178,2,0,0,0,技術員,中
9673,0.51,0.88,5,230,4,0,0,0,技術員,中
9674,0.22,0.85,6,172,6,1,0,0,技術員,中
9675,0.83,0.92,3,268,2,1,0,0,技術員,中
9676,0.85,0.48,2,208,4,0,0,0,技術員,中
9677,0.85,0.92,3,188,4,0,0,0,技術員,中
9678,0.85,0.9,5,247,2,0,0,0,技術員,中
9679,0.73,0.82,4,205,4,0,0,0,技術員,中
9680,0.18,0.52,3,213,4,0,0,0,技術支援,高
9681,0.63,0.87,4,145,3,1,0,0,技術支援,高
9682,0.5,0.48,2,106,2,0,0,0,技術支援,高
9683,0.63,0.47,3,180,3,1,0,0,技術支援,高
9684,0.15,0.95,4,251,5,0,0,0,技術支援,高
9685,0.96,0.69,4,156,5,0,0,0,技術支援,高
9686,0.96,0.91,5,179,2,0,0,0,技術支援,高
9687,0.31,0.51,4,229,6,0,0,0,技術支援,高
9688,0.59,0.49,4,149,4,0,0,0,技術支援,低
9689,0.75,0.98,4,198,3,0,0,0,技術支援,低
9690,0.96,0.51,3,241,6,1,0,0,技術支援,低
9691,0.69,0.67,4,156,3,0,0,0,技術員,低
9692,0.92,0.89,3,220,2,0,0,0,技術員,低
9693,0.96,0.82,5,185,3,0,0,0,技術員,低
9694,0.67,0.7,4,222,3,0,0,0,經理,低
9695,0.49,0.56,3,221,3,1,0,0,資訊科技,低
9696,0.85,0.65,4,280,3,1,0,0,資訊科技,中
9697,0.85,0.53,3,250,3,0,0,0,資訊科技,中
9698,0.91,0.77,4,167,3,1,0,0,資訊科技,中
9699,0.7,0.48,4,238,3,0,0,0,資訊科技,中
9700,0.98,0.99,4,132,2,0,0,0,產品管理,中
9701,0.48,0.48,2,245,5,0,0,0,產品管理,中
9702,0.39,0.6,2,161,2,0,0,0,產品管理,中
9703,0.66,0.89,3,242,3,0,0,0,產品管理,中
9704,0.6,0.61,3,104,5,0,0,0,資訊科技,中
9705,0.88,0.9,4,152,4,0,0,0,研發,中
9706,0.85,0.83,3,226,2,0,0,0,研發,中
9707,0.76,0.81,3,175,3,0,0,0,研發,中
9708,1,0.67,5,241,4,0,0,0,研發,中
9709,0.79,0.74,2,158,3,0,0,0,研發,中
9710,0.63,0.52,5,226,4,0,0,0,行銷,中
9711,0.5,0.83,2,220,2,1,0,0,業務,中
9712,0.83,0.74,4,233,3,0,0,0,財務會計,中
9713,0.71,0.81,3,141,3,0,0,0,技術支援,中
9714,0.94,0.87,4,157,3,0,0,0,技術員,中
9715,0.56,0.57,2,112,4,0,0,0,經理,中
9716,0.78,0.71,4,216,2,0,0,0,行銷,中
9717,0.34,0.46,5,131,3,0,0,0,行銷,中
9718,0.62,0.67,3,212,3,0,0,0,行銷,中
9719,0.82,0.74,3,163,2,0,0,0,業務,高
9720,0.42,0.5,2,151,3,0,0,0,業務,低
9721,0.51,0.79,3,137,3,0,0,0,業務,中
9722,0.63,0.78,2,158,5,1,0,0,業務,中
9723,0.43,0.81,3,102,3,0,0,0,業務,中
9724,0.5,0.49,5,256,3,0,0,0,業務,中
9725,0.81,0.87,4,203,2,0,0,0,業務,中
9726,0.63,0.7,5,177,2,1,0,0,業務,中
9727,0.86,0.7,4,197,3,0,0,0,業務,中
9728,0.92,0.91,3,202,2,0,0,0,業務,中
9729,0.72,0.78,3,229,2,0,0,0,業務,中
9730,0.78,0.63,4,181,2,0,0,0,業務,中
9731,0.76,0.65,3,254,2,0,0,0,業務,低
9732,0.84,0.63,2,162,3,0,0,0,業務,低
9733,0.78,0.54,4,102,3,0,0,0,業務,低
9734,0.57,0.59,4,197,3,0,0,0,業務,低
9735,0.15,0.42,3,98,3,0,0,0,業務,低
9736,0.69,0.77,3,232,2,0,0,0,業務,低
9737,0.73,0.6,3,252,4,1,0,0,業務,低
9738,0.96,0.54,5,161,3,1,0,0,財務會計,高
9739,0.91,0.78,4,169,4,0,0,0,財務會計,低
9740,0.58,0.97,2,216,3,0,0,0,財務會計,高
9741,0.84,0.56,3,266,3,0,0,0,人力資源,高
9742,0.51,0.58,3,141,3,0,0,0,人力資源,低
9743,0.71,0.95,4,249,3,0,0,0,人力資源,低
9744,0.63,0.82,5,268,3,0,0,0,人力資源,高
9745,0.66,0.51,3,192,3,0,0,0,技術員,低
9746,0.5,0.8,6,201,5,0,0,0,技術員,中
9747,0.56,0.89,3,163,3,1,0,0,技術員,高
9748,0.57,0.46,3,167,4,0,0,0,技術員,中
9749,0.7,0.65,5,202,3,1,0,0,技術員,中
9750,0.84,0.62,5,245,4,0,0,0,技術員,中
9751,0.33,0.59,3,243,2,0,0,0,技術員,中
9752,0.64,0.94,3,204,2,0,0,0,技術員,高
9753,0.93,0.54,4,239,2,0,0,0,技術員,中
9754,1,0.58,4,229,2,1,0,0,技術員,中
9755,0.91,0.49,3,213,4,0,0,0,技術員,中
9756,0.56,0.59,5,254,4,0,0,0,技術支援,高
9757,0.62,0.52,6,253,4,0,0,0,技術支援,中
9758,0.98,0.68,4,253,3,0,0,0,技術支援,高
9759,0.96,0.85,5,211,4,0,0,0,技術支援,低
9760,0.61,0.99,5,98,2,0,0,0,技術支援,中
9761,0.92,0.66,4,133,3,0,0,0,技術支援,中
9762,0.58,0.67,5,265,3,0,0,0,技術支援,中
9763,0.47,0.49,2,112,3,1,0,0,技術支援,中
9764,0.87,0.7,3,224,3,0,0,0,技術支援,低
9765,0.8,0.64,5,180,2,0,0,0,技術支援,低
9766,0.54,0.53,3,203,2,0,0,0,技術支援,低
9767,0.14,0.83,6,275,6,0,0,0,技術員,低
9768,0.98,0.76,5,168,3,0,0,0,技術員,低
9769,0.13,0.58,4,203,4,0,0,0,技術員,低
9770,0.64,0.81,3,209,3,0,0,0,經理,低
9771,0.91,0.75,3,166,2,0,0,0,資訊科技,低
9772,0.24,0.71,3,187,5,0,0,0,資訊科技,低
9773,0.34,0.42,6,287,5,1,0,0,資訊科技,低
9774,0.51,0.85,2,248,4,0,0,0,資訊科技,高
9775,0.91,0.7,3,193,2,0,0,0,資訊科技,低
9776,0.86,0.9,4,162,3,0,0,0,產品管理,低
9777,1,0.61,3,188,4,0,0,0,產品管理,低
9778,0.37,0.41,6,101,3,0,0,0,產品管理,低
9779,0.46,0.73,6,256,4,0,0,0,產品管理,高
9780,0.86,0.8,5,134,2,0,0,0,資訊科技,低
9781,0.36,0.68,2,126,4,0,0,0,行銷,高
9782,0.52,0.93,2,243,3,0,0,0,財務會計,高
9783,0.51,0.73,3,205,4,0,0,0,財務會計,高
9784,0.69,0.94,5,259,2,0,0,0,資訊科技,中
9785,0.67,0.5,5,219,3,0,0,0,資訊科技,中
9786,0.6,0.99,5,161,3,0,0,0,經理,高
9787,0.71,0.57,3,207,3,0,0,0,行銷,中
9788,0.65,0.79,3,201,3,1,0,0,業務,高
9789,0.48,0.92,3,234,3,0,0,0,財務會計,中
9790,0.67,0.58,4,158,3,0,0,0,技術支援,中
9791,0.68,0.63,5,185,4,0,0,0,技術員,中
9792,0.74,0.85,3,176,3,0,0,0,經理,中
9793,0.9,0.77,5,163,3,0,0,0,行銷,中
9794,0.67,0.83,3,171,3,1,0,0,行銷,中
9795,0.64,0.66,5,163,4,0,0,0,行銷,中
9796,0.54,0.87,4,163,3,0,0,0,業務,中
9797,0.6,0.73,2,180,2,0,0,0,業務,高
9798,0.72,0.67,3,243,3,0,0,0,業務,低
9799,0.97,0.49,4,213,2,0,0,0,業務,中
9800,0.99,0.89,3,273,2,0,0,0,業務,中
9801,0.75,0.93,4,195,3,0,0,0,業務,中
9802,0.84,0.98,4,246,3,0,0,0,業務,中
9803,0.76,0.5,3,196,3,1,0,0,業務,中
9804,0.96,0.51,5,205,2,1,0,0,業務,中
9805,0.12,0.81,4,287,6,0,0,0,業務,中
9806,0.54,0.79,3,211,3,0,0,0,業務,中
9807,0.69,0.98,3,261,4,0,0,0,業務,中
9808,0.77,0.71,5,204,3,0,0,0,業務,高
9809,0.96,0.86,2,163,3,0,0,0,業務,低
9810,0.53,0.62,4,162,2,0,0,0,業務,低
9811,0.54,0.72,4,259,2,1,0,0,業務,低
9812,0.89,0.64,4,151,5,0,0,0,業務,高
9813,0.52,0.84,2,266,2,0,0,0,業務,低
9814,0.29,0.65,5,110,5,1,0,0,業務,低
9815,0.93,0.6,4,271,3,0,0,0,財務會計,低
9816,0.71,0.68,4,208,2,0,0,0,財務會計,高
9817,0.23,0.5,2,150,6,0,0,0,財務會計,低
9818,0.89,0.96,3,122,4,0,0,0,人力資源,低
9819,0.51,0.5,4,246,3,0,0,0,人力資源,低
9820,0.27,0.64,2,188,3,0,0,0,人力資源,低
9821,0.9,0.53,3,167,3,0,0,0,人力資源,低
9822,0.88,0.57,4,261,4,0,0,0,技術員,低
9823,0.91,0.83,4,235,3,0,0,0,技術員,低
9824,0.65,0.63,4,199,2,0,0,0,技術員,中
9825,0.68,0.5,4,166,4,1,0,0,技術員,中
9826,0.58,0.63,4,272,3,0,0,0,技術員,中
9827,0.68,0.62,3,158,3,0,0,0,技術員,中
9828,0.59,0.76,3,264,3,0,0,0,技術員,中
9829,0.56,0.57,5,274,3,0,0,0,技術員,中
9830,0.74,0.44,5,169,3,1,0,0,技術員,中
9831,0.5,0.91,4,148,2,0,0,0,技術員,中
9832,0.85,0.65,4,162,2,0,0,0,技術員,中
9833,0.57,0.48,5,221,3,0,0,0,技術支援,中
9834,0.89,0.58,3,167,3,0,0,0,技術支援,中
9835,0.76,0.66,5,206,2,0,0,0,技術支援,中
9836,0.96,0.7,3,169,3,0,0,0,技術支援,高
9837,0.81,0.68,4,179,3,0,0,0,技術支援,低
9838,0.79,0.85,4,100,6,0,0,0,技術支援,中
9839,0.63,0.66,3,177,2,1,0,0,技術支援,中
9840,0.92,0.82,5,252,3,0,0,0,技術支援,中
9841,0.77,0.74,4,202,4,0,0,0,技術支援,中
9842,0.73,0.87,4,263,2,0,0,0,技術支援,低
9843,0.74,0.98,4,160,2,0,0,0,技術支援,低
9844,0.8,0.74,5,229,3,1,0,0,技術員,低
9845,0.82,0.85,5,195,4,0,0,0,技術員,低
9846,0.48,0.81,3,212,2,0,0,0,技術員,低
9847,0.79,0.54,6,190,4,0,0,0,經理,低
9848,0.87,0.41,3,219,3,1,0,0,資訊科技,低
9849,0.96,0.88,2,193,2,0,0,0,資訊科技,低
9850,0.96,0.58,5,197,4,1,0,0,資訊科技,低
9851,0.69,0.66,3,206,2,0,0,0,資訊科技,低
9852,0.42,0.58,2,140,3,0,0,0,資訊科技,低
9853,0.7,0.76,3,173,2,0,0,0,產品管理,低
9854,0.97,0.76,6,142,2,0,0,0,產品管理,低
9855,0.6,0.59,3,237,4,1,0,0,產品管理,低
9856,0.63,0.63,5,252,2,0,0,0,產品管理,低
9857,0.65,0.82,4,196,2,0,0,0,資訊科技,低
9858,0.85,0.81,3,205,3,0,0,0,行銷,高
9859,0.54,0.83,3,201,3,0,0,0,財務會計,高
9860,0.23,0.74,5,120,4,0,0,0,財務會計,高
9861,0.95,0.73,2,187,2,0,0,0,資訊科技,中
9862,1,0.51,5,274,4,0,0,0,資訊科技,中
9863,0.77,0.93,3,227,3,0,0,0,經理,高
9864,0.8,0.53,3,245,3,0,0,0,業務,中
9865,0.88,0.56,4,243,4,0,0,0,財務會計,中
9866,0.73,0.68,3,132,2,0,0,0,技術支援,中
9867,0.54,0.9,3,206,3,0,0,0,技術員,中
9868,0.92,0.58,5,205,2,1,0,0,經理,中
9869,0.14,0.88,3,162,4,0,0,0,行銷,中
9870,0.65,0.79,5,266,3,0,0,0,行銷,中
9871,0.17,0.89,5,261,5,0,0,0,行銷,中
9872,0.18,0.67,5,209,4,0,0,0,業務,中
9873,0.58,0.5,5,184,4,0,0,0,業務,中
9874,0.63,0.67,4,229,3,0,0,0,業務,中
9875,0.68,0.81,3,180,2,1,0,0,業務,高
9876,0.91,0.98,5,135,3,0,0,0,業務,低
9877,0.95,0.94,3,174,3,0,0,0,業務,中
9878,0.89,0.76,2,278,2,0,0,0,業務,中
9879,0.76,0.76,3,197,2,0,0,0,業務,中
9880,0.96,0.72,3,157,3,0,0,0,業務,中
9881,0.78,0.63,4,156,3,0,0,0,業務,低
9882,0.98,0.9,3,186,4,0,0,0,業務,低
9883,0.76,0.42,3,217,2,0,0,0,業務,低
9884,0.63,0.49,5,192,2,0,0,0,業務,低
9885,0.39,0.37,3,127,3,0,0,0,業務,低
9886,0.91,0.67,3,257,2,0,0,0,業務,低
9887,0.8,0.8,4,229,4,0,0,0,業務,低
9888,0.89,0.64,4,274,2,1,0,0,業務,低
9889,0.75,0.41,5,196,4,0,0,0,業務,低
9890,0.94,0.85,3,137,3,0,0,0,業務,低
9891,0.5,0.75,4,239,2,0,0,0,財務會計,低
9892,0.75,0.95,4,177,3,0,0,0,財務會計,低
9893,0.84,0.78,5,164,3,0,0,0,財務會計,低
9894,0.55,0.81,5,229,3,0,0,0,人力資源,低
9895,0.59,0.82,3,149,3,0,0,0,人力資源,低
9896,0.58,0.43,3,224,6,0,0,0,人力資源,低
9897,0.91,0.59,5,179,3,0,0,0,人力資源,低
9898,0.43,0.92,5,151,4,0,0,0,技術員,低
9899,0.51,0.79,5,222,2,0,0,0,技術員,低
9900,0.81,0.96,4,219,2,0,0,0,技術員,低
9901,0.72,0.39,3,257,3,0,0,0,技術員,低
9902,0.89,0.99,4,258,3,1,0,0,技術員,中
9903,0.61,0.74,5,185,2,1,0,0,技術員,中
9904,0.57,0.7,3,248,2,0,0,0,技術員,中
9905,0.74,0.82,5,154,2,0,0,0,技術員,中
9906,0.87,0.64,3,187,2,0,0,0,技術員,中
9907,0.58,0.62,3,182,3,0,0,0,技術員,中
9908,0.63,0.59,3,189,3,0,0,0,技術員,中
9909,0.89,0.85,4,195,4,0,0,0,技術支援,中
9910,0.49,0.74,2,154,3,0,0,0,技術支援,中
9911,0.59,0.59,4,244,3,0,0,0,技術支援,中
9912,0.71,0.99,3,228,2,0,0,0,技術支援,中
9913,0.58,0.62,3,218,3,0,0,0,技術支援,中
9914,0.84,0.61,5,202,3,0,0,0,技術支援,高
9915,0.92,0.48,4,208,3,0,0,0,技術支援,低
9916,0.91,0.59,3,266,2,0,0,0,技術支援,中
9917,0.92,0.78,4,177,2,0,0,0,技術支援,中
9918,0.95,0.65,3,183,3,0,0,0,技術支援,中
9919,0.53,0.62,4,201,3,0,0,0,技術支援,中
9920,0.89,0.89,5,179,2,0,0,0,技術員,低
9921,0.81,0.84,3,198,2,0,0,0,技術員,低
9922,0.78,0.67,5,209,3,0,0,0,技術員,低
9923,0.66,0.48,3,203,4,1,0,0,經理,低
9924,0.37,0.71,6,266,5,0,0,0,資訊科技,低
9925,0.55,0.84,4,200,4,0,0,0,資訊科技,低
9926,0.79,0.88,3,195,4,0,0,0,資訊科技,低
9927,0.89,0.83,5,269,3,0,0,0,資訊科技,低
9928,0.54,0.76,5,226,2,0,0,0,資訊科技,低
9929,0.74,0.8,4,200,4,0,0,0,產品管理,低
9930,0.7,0.47,2,176,5,0,0,0,產品管理,低
9931,0.37,0.85,2,185,3,0,0,0,產品管理,低
9932,0.84,0.71,3,179,2,0,0,0,產品管理,低
9933,0.55,0.58,5,208,3,0,0,0,資訊科技,低
9934,0.93,0.79,5,241,4,0,0,0,行銷,高
9935,0.97,0.55,4,166,3,1,0,0,財務會計,高
9936,0.64,0.53,3,216,3,0,0,0,財務會計,高
9937,0.62,0.64,4,185,2,0,0,0,資訊科技,中
9938,0.26,0.91,5,183,6,0,0,0,資訊科技,中
9939,0.93,0.49,4,255,2,0,0,0,經理,高
9940,0.27,0.61,3,213,6,0,0,0,業務,低
9941,0.9,0.63,4,173,3,0,0,0,財務會計,中
9942,0.16,0.7,6,246,4,0,0,0,技術支援,中
9943,0.75,0.63,3,148,4,0,0,0,技術員,中
9944,0.72,0.74,2,238,3,0,0,0,經理,中
9945,0.68,0.51,3,185,3,0,0,0,行銷,中
9946,0.13,0.77,4,201,5,0,0,0,行銷,中
9947,0.96,0.92,3,150,2,0,0,0,行銷,中
9948,0.71,0.72,4,137,3,0,0,0,業務,中
9949,0.85,0.66,5,189,3,0,0,0,業務,中
9950,0.87,0.91,3,229,3,1,0,0,業務,中
9951,0.86,0.93,3,199,3,1,0,0,業務,中
9952,0.49,0.85,3,250,2,0,0,0,業務,中
9953,0.99,0.59,5,263,3,0,0,0,業務,高
9954,0.75,0.95,3,268,3,1,0,0,業務,低
9955,0.61,0.64,3,187,2,0,0,0,業務,中
9956,0.89,0.84,6,196,4,0,0,0,業務,中
9957,0.77,0.7,4,232,3,0,0,0,業務,中
9958,0.7,0.79,3,226,4,0,0,0,業務,中
9959,0.5,0.58,4,96,3,0,0,0,業務,低
9960,0.61,1,4,133,4,0,0,0,業務,低
9961,0.98,0.53,4,214,2,0,0,0,業務,低
9962,0.61,0.77,4,252,2,0,0,0,業務,低
9963,0.85,0.56,3,199,4,0,0,0,業務,低
9964,0.42,0.85,3,150,3,0,0,0,業務,低
9965,0.56,0.75,4,141,3,0,0,0,業務,低
9966,0.88,0.8,4,239,3,0,0,0,業務,低
9967,0.92,0.69,3,139,2,0,0,0,財務會計,低
9968,0.85,0.77,3,146,4,0,0,0,財務會計,低
9969,0.66,0.74,4,179,3,0,0,0,財務會計,低
9970,0.82,0.93,3,160,3,0,0,0,人力資源,低
9971,0.14,0.58,6,205,3,0,0,0,人力資源,低
9972,0.6,0.98,5,213,3,0,0,0,人力資源,低
9973,0.92,0.65,4,260,2,0,0,0,人力資源,低
9974,0.51,0.72,3,242,3,0,0,0,技術員,低
9975,0.85,0.46,3,123,5,1,0,0,技術員,低
9976,0.43,0.84,2,285,5,0,0,0,技術員,低
9977,0.98,0.56,3,103,5,0,0,0,技術員,中
9978,0.84,0.55,5,264,3,0,0,0,技術員,中
9979,0.7,0.52,3,227,2,0,0,0,技術員,中
9980,0.82,0.82,5,267,2,0,0,0,技術員,中
9981,0.94,0.67,3,142,3,0,0,0,技術員,中
9982,0.55,0.79,3,254,3,1,0,0,技術員,中
9983,0.98,0.5,3,251,3,0,0,0,技術員,中
9984,0.78,0.63,4,158,3,0,0,0,技術員,中
9985,0.99,0.77,5,160,3,0,0,0,技術支援,中
9986,0.74,0.58,4,215,3,1,0,0,技術支援,中
9987,0.5,0.74,4,237,2,1,0,0,技術支援,中
9988,0.25,0.8,5,237,6,0,0,0,技術支援,中
9989,0.49,0.55,4,268,4,0,0,0,技術支援,高
9990,0.63,0.74,4,234,3,0,0,0,技術支援,低
9991,0.68,0.73,3,250,2,0,0,0,技術支援,中
9992,0.62,0.54,4,212,4,0,0,0,技術支援,中
9993,0.89,0.52,4,189,3,0,0,0,技術支援,中
9994,0.31,0.37,2,104,3,1,0,0,技術支援,中
9995,0.89,0.61,3,211,2,0,0,0,技術支援,低
9996,0.72,0.65,3,109,5,1,0,0,技術員,低
9997,0.84,0.75,2,168,2,0,0,0,技術員,低
9998,0.88,0.71,3,184,3,0,0,0,技術員,低
9999,0.74,1,4,242,2,0,0,0,經理,低
10000,0.96,0.95,6,215,4,0,0,0,資訊科技,低
10001,0.82,0.89,5,182,3,0,0,0,資訊科技,低
10002,0.7,0.64,5,260,3,0,0,0,資訊科技,低
10003,0.61,0.84,4,265,2,0,0,0,資訊科技,低
10004,0.65,0.83,5,182,2,1,0,0,資訊科技,低
10005,0.77,0.64,3,191,3,1,0,0,產品管理,低
10006,0.81,0.77,5,167,4,0,0,0,產品管理,低
10007,0.87,0.66,3,270,2,0,0,0,產品管理,低
10008,0.96,0.73,4,273,2,0,0,0,產品管理,低
10009,0.48,0.7,3,251,3,0,0,0,資訊科技,低
10010,0.78,0.96,3,217,3,0,0,0,行銷,高
10011,0.75,1,4,222,2,1,0,0,財務會計,高
10012,0.23,0.87,5,258,4,1,0,0,財務會計,高
10013,0.85,0.76,3,197,5,0,0,0,資訊科技,中
10014,0.67,0.56,3,193,2,1,0,0,資訊科技,中
10015,0.71,0.81,2,182,3,0,0,0,經理,高
10016,0.72,0.7,3,163,3,1,0,0,業務,中
10017,0.8,0.77,4,224,2,0,0,0,財務會計,中
10018,0.64,0.86,4,143,2,0,0,0,技術支援,中
10019,0.54,0.42,6,218,3,0,0,0,技術員,中
